topic,term,freq_score,tfidf_score,topic_specific_score,sentiment_association_score,positional_score,bigram_boost_score,topic_term_count,freq_score_norm,tfidf_score_norm,topic_specific_score_norm,sentiment_association_score_norm,positional_score_norm,bigram_boost_score_norm,custom_term_score
Cybersecurity,ransomware,0.043056,0.096457,3.8333,0.04887218045112782,0.35001920122887864,0.475006,62,0.659351,0.725355,0.950175,0.0,0.239047,0.475006,0.574649
Cybersecurity,data,0.027778,0.057517,3.4946,0.07414369256474518,0.3666964285714286,1.0,40,0.417587,0.432527,0.859151,0.028009,0.258571,1.0,0.493538
Cybersecurity,breaches,0.011111,0.030622,4.0187,0.06719924812030076,0.24092261904761905,0.982439,16,0.153844,0.230277,1.0,0.020313,0.111324,0.982439,0.400761
Cybersecurity,breach,0.011111,0.027415,4.0187,0.06719924812030076,0.2527529761904762,1.0,16,0.153844,0.20616,1.0,0.020313,0.125174,1.0,0.397873
Cybersecurity,feature,0.001389,0.005038,4.0187,0.6691729323308271,0.6666666666666666,0.0,2,0.0,0.037886,1.0,0.6875,0.609756,0.0,0.373572
Cybersecurity,80,0.001389,0.004459,4.0187,0.37969924812030076,1.0,0.0,2,0.0,0.033532,1.0,0.366667,1.0,0.0,0.363383
Cybersecurity,cyber,0.008333,0.021495,4.0187,0.04887218045112782,0.4152777777777778,0.664058,12,0.109884,0.161642,1.0,0.0,0.315447,0.664058,0.360338
Cybersecurity,huge,0.001389,0.004391,2.6792,0.9511278195488722,0.75,0.0,2,0.0,0.03302,0.640016,1.0,0.707317,0.0,0.35699
Cybersecurity,wondering,0.001389,0.004275,4.0187,0.37969924812030076,0.75,0.0,2,0.0,0.032148,1.0,0.366667,0.707317,0.0,0.333769
Cybersecurity,man,0.001389,0.004245,2.6792,0.6203007518796992,1.0,0.0,2,0.0,0.031922,0.640016,0.633333,1.0,0.0,0.330984
Cybersecurity,2026,0.001389,0.003993,2.6792,0.6203007518796992,1.0,0.0,2,0.0,0.030027,0.640016,0.633333,1.0,0.0,0.33051
Cybersecurity,certainly,0.001389,0.003889,2.6792,0.6203007518796992,1.0,0.0,2,0.0,0.029245,0.640016,0.633333,1.0,0.0,0.330314
Cybersecurity,bank,0.001389,0.004586,4.0187,0.16917293233082709,1.0,0.0,2,0.0,0.034487,1.0,0.133333,1.0,0.0,0.328622
Cybersecurity,supposedly,0.001389,0.004352,4.0187,0.6691729323308271,0.29166666666666663,0.0,2,0.0,0.032727,1.0,0.6875,0.170732,0.0,0.32838
Cybersecurity,device,0.001389,0.003716,4.0187,0.6691729323308271,0.29166666666666663,0.0,2,0.0,0.027944,1.0,0.6875,0.170732,0.0,0.327184
Cybersecurity,attack,0.009722,0.025505,3.5164,0.04887218045112782,0.24710884353741497,0.664058,14,0.131864,0.191797,0.865009,0.0,0.118566,0.664058,0.325586
Cybersecurity,ideal,0.001389,0.0056,4.0187,0.37969924812030076,0.625,0.0,2,0.0,0.042112,1.0,0.366667,0.560976,0.0,0.321626
Cybersecurity,extremely,0.001389,0.004612,4.0187,0.37969924812030076,0.625,0.0,2,0.0,0.034682,1.0,0.366667,0.560976,0.0,0.319768
Cybersecurity,gdpr,0.001389,0.004599,4.0187,0.37969924812030076,0.625,0.0,2,0.0,0.034584,1.0,0.366667,0.560976,0.0,0.319744
Cybersecurity,linux,0.001389,0.004237,4.0187,0.37969924812030076,0.625,0.0,2,0.0,0.031862,1.0,0.366667,0.560976,0.0,0.319063
Cybersecurity,package,0.001389,0.004213,4.0187,0.6691729323308271,0.1625,0.0,2,0.0,0.031682,1.0,0.6875,0.019512,0.0,0.312997
Cybersecurity,hacking,0.002778,0.008921,4.0187,0.3308270676691729,0.5208333333333333,0.0,4,0.02198,0.067086,1.0,0.3125,0.439024,0.0,0.311945
Cybersecurity,wouldn,0.001389,0.004401,4.0187,0.37969924812030076,0.25,0.361877,2,0.0,0.033095,1.0,0.366667,0.121951,0.361877,0.311657
Cybersecurity,federal,0.001389,0.0,4.0187,0.37969924812030076,0.625,0.0,2,0.0,0.0,1.0,0.366667,0.560976,0.0,0.311098
Cybersecurity,installed,0.002778,0.008227,4.0187,0.4191729323308271,0.39166666666666666,0.0,4,0.02198,0.061867,1.0,0.410417,0.287805,0.0,0.310206
Cybersecurity,spreading,0.001389,0.004489,4.0187,0.37969924812030076,0.5,0.0,2,0.0,0.033757,1.0,0.366667,0.414634,0.0,0.304903
Cybersecurity,hide,0.002083,0.008271,4.0187,0.37969924812030076,0.4166666666666667,0.0,3,0.010982,0.062198,1.0,0.366667,0.317073,0.0,0.304453
Cybersecurity,required,0.001389,0.00421,4.0187,0.37969924812030076,0.5,0.0,2,0.0,0.031659,1.0,0.366667,0.414634,0.0,0.304378
Cybersecurity,program,0.001389,0.003795,4.0187,0.37969924812030076,0.5,0.0,2,0.0,0.028538,1.0,0.366667,0.414634,0.0,0.303598
Cybersecurity,install,0.002083,0.0061,4.0187,0.04887218045112782,0.5,0.431249,3,0.010982,0.045872,1.0,0.0,0.414634,0.431249,0.298253
Cybersecurity,ios,0.001389,0.004587,4.0187,0.37969924812030076,0.41666666666666663,0.0,2,0.0,0.034494,1.0,0.366667,0.317073,0.0,0.295331
Cybersecurity,price,0.001389,0.004801,4.0187,0.16917293233082709,0.6666666666666666,0.0,2,0.0,0.036103,1.0,0.133333,0.609756,0.0,0.290001
Cybersecurity,microsoft,0.001389,0.003714,2.6792,0.6691729323308271,0.5833333333333334,0.0,2,0.0,0.027929,0.640016,0.6875,0.512195,0.0,0.28933
Cybersecurity,guide,0.001389,0.004532,4.0187,0.37969924812030076,0.35,0.0,2,0.0,0.034081,1.0,0.366667,0.239024,0.0,0.287423
Cybersecurity,authors,0.002778,0.00601,4.0187,0.37969924812030076,0.2857142857142857,0.0,4,0.02198,0.045195,1.0,0.366667,0.163763,0.0,0.287071
Cybersecurity,national,0.001389,0.003981,4.0187,0.37969924812030076,0.35,0.0,2,0.0,0.029937,1.0,0.366667,0.239024,0.0,0.286387
Cybersecurity,attacks,0.004167,0.010894,4.0187,0.04887218045112782,0.22499999999999998,0.475006,6,0.04396,0.081923,1.0,0.0,0.092683,0.475006,0.286042
Cybersecurity,key,0.001389,0.004619,4.0187,0.37969924812030076,0.3333333333333333,0.0,2,0.0,0.034735,1.0,0.366667,0.219512,0.0,0.285635
Cybersecurity,ciso,0.001389,0.004003,4.0187,0.16917293233082709,0.625,0.0,2,0.0,0.030102,1.0,0.133333,0.560976,0.0,0.283623
Cybersecurity,nsa,0.001389,0.004229,4.0187,0.16917293233082709,0.5833333333333334,0.0,2,0.0,0.031802,1.0,0.133333,0.512195,0.0,0.27917
Cybersecurity,industry,0.002083,0.006594,2.4112,0.6203007518796992,0.28888888888888886,0.387503,3,0.010982,0.049587,0.567992,0.633333,0.16748,0.387503,0.27869
Cybersecurity,threat,0.001389,0.004032,4.0187,0.16917293233082709,0.25,0.387503,2,0.0,0.030321,1.0,0.133333,0.121951,0.387503,0.278526
Cybersecurity,hygiene,0.001389,0.003361,4.0187,0.16917293233082709,0.25,0.387503,2,0.0,0.025275,1.0,0.133333,0.121951,0.387503,0.277264
Cybersecurity,defence,0.002083,0.004721,4.0187,0.37969924812030076,0.2222222222222222,0.0,3,0.010982,0.035502,1.0,0.366667,0.089431,0.0,0.275015
Cybersecurity,100,0.001389,0.004523,2.6792,0.45112781954887216,0.75,0.0,2,0.0,0.034013,0.640016,0.445833,0.707317,0.0,0.274113
Cybersecurity,list,0.002083,0.007221,3.0141,0.37969924812030076,0.2976190476190476,0.387503,3,0.010982,0.054302,0.730019,0.366667,0.1777,0.387503,0.273296
Cybersecurity,reported,0.001389,0.0,4.0187,0.37969924812030076,0.26666666666666666,0.0,2,0.0,0.0,1.0,0.366667,0.141463,0.0,0.269146
Cybersecurity,iphones,0.001389,0.004237,4.0187,0.37969924812030076,0.18333333333333335,0.0,2,0.0,0.031862,1.0,0.366667,0.043902,0.0,0.267356
Cybersecurity,leadership,0.001389,0.0,4.0187,0.37969924812030076,0.25,0.0,2,0.0,0.0,1.0,0.366667,0.121951,0.0,0.267195
Cybersecurity,laws,0.001389,0.004599,4.0187,0.37969924812030076,0.17142857142857143,0.0,2,0.0,0.034584,1.0,0.366667,0.029965,0.0,0.266643
Cybersecurity,sure,0.002083,0.006707,1.7223,0.6691729323308271,0.75,0.0,3,0.010982,0.050437,0.382854,0.6875,0.707317,0.0,0.265233
Cybersecurity,tools,0.002083,0.007332,3.0141,0.3358395989974937,0.2888888888888889,0.387503,3,0.010982,0.055137,0.730019,0.318056,0.16748,0.387503,0.265191
Cybersecurity,windows,0.002778,0.008299,4.0187,0.16917293233082709,0.35416666666666663,0.0,4,0.02198,0.062408,1.0,0.133333,0.243902,0.0,0.264388
Cybersecurity,protection,0.001389,0.004136,4.0187,0.37969924812030076,0.15555555555555556,0.0,2,0.0,0.031103,1.0,0.366667,0.011382,0.0,0.263914
Cybersecurity,start,0.001389,0.004791,2.6792,0.37969924812030076,0.75,0.0,2,0.0,0.036028,0.640016,0.366667,0.707317,0.0,0.262742
Cybersecurity,claim,0.001389,0.004466,2.6792,0.37969924812030076,0.75,0.0,2,0.0,0.033584,0.640016,0.366667,0.707317,0.0,0.262131
Cybersecurity,ms,0.001389,0.004947,2.6792,0.6691729323308271,0.3214285714285714,0.0,2,0.0,0.037201,0.640016,0.6875,0.205575,0.0,0.260986
Cybersecurity,simply,0.001389,0.003964,2.6792,0.16917293233082709,1.0,0.0,2,0.0,0.029809,0.640016,0.133333,1.0,0.0,0.255455
Cybersecurity,hackers,0.002778,0.007616,4.0187,0.12969924812030076,0.3333333333333333,0.0,4,0.02198,0.057272,1.0,0.089583,0.219512,0.0,0.254103
Cybersecurity,hacked,0.001389,0.005066,4.0187,0.16917293233082709,0.3333333333333333,0.0,2,0.0,0.038096,1.0,0.133333,0.219512,0.0,0.251475
Cybersecurity,privacy,0.001389,0.004163,2.6792,0.45112781954887216,0.225,0.387503,2,0.0,0.031306,0.640016,0.445833,0.092683,0.387503,0.250723
Cybersecurity,actual,0.001389,0.003298,2.6792,0.37969924812030076,0.6666666666666666,0.0,2,0.0,0.024801,0.640016,0.366667,0.609756,0.0,0.250179
Cybersecurity,like,0.0125,0.024663,1.3152,0.30780075187969924,0.3662698412698413,0.448158,18,0.175824,0.185465,0.273448,0.286979,0.258072,0.448158,0.249891
Cybersecurity,courses,0.001389,0.005691,2.6792,0.37969924812030076,0.29166666666666663,0.387503,2,0.0,0.042796,0.640016,0.366667,0.170732,0.387503,0.249526
Cybersecurity,fired,0.001389,0.004003,4.0187,0.16917293233082709,0.3333333333333333,0.0,2,0.0,0.030102,1.0,0.133333,0.219512,0.0,0.249477
Cybersecurity,maybe,0.001389,0.00425,1.0047,0.6691729323308271,1.0,0.0,2,0.0,0.03196,0.190003,0.6875,1.0,0.0,0.249116
Cybersecurity,organizations,0.001389,0.003636,4.0187,0.16917293233082709,0.3214285714285714,0.0,2,0.0,0.027343,1.0,0.133333,0.205575,0.0,0.247393
Cybersecurity,checks,0.001389,0.005352,4.0187,0.16917293233082709,0.29166666666666663,0.0,2,0.0,0.040247,1.0,0.133333,0.170732,0.0,0.247135
Cybersecurity,exploit,0.001389,0.005683,4.0187,0.16917293233082709,0.26666666666666666,0.0,2,0.0,0.042736,1.0,0.133333,0.141463,0.0,0.24483
Cybersecurity,pull,0.001389,0.003892,4.0187,0.16917293233082709,0.29166666666666663,0.0,2,0.0,0.029268,1.0,0.133333,0.170732,0.0,0.24439
Cybersecurity,coming,0.001389,0.004266,2.6792,0.6691729323308271,0.18333333333333335,0.0,2,0.0,0.03208,0.640016,0.6875,0.043902,0.0,0.243538
Cybersecurity,knowledge,0.001389,0.003992,2.6792,0.45112781954887216,0.16666666666666666,0.376645,2,0.0,0.03002,0.640016,0.445833,0.02439,0.376645,0.242487
Cybersecurity,include,0.002083,0.005119,2.0094,0.6691729323308271,0.4476190476190476,0.0,3,0.010982,0.038495,0.460011,0.6875,0.35331,0.0,0.242278
Cybersecurity,indistinguishable,0.001389,0.00402,4.0187,0.16917293233082709,0.26666666666666666,0.0,2,0.0,0.03023,1.0,0.133333,0.141463,0.0,0.241704
Cybersecurity,commit,0.001389,0.004337,4.0187,0.16917293233082709,0.25,0.0,2,0.0,0.032614,1.0,0.133333,0.121951,0.0,0.240349
Cybersecurity,npm,0.001389,0.004501,4.0187,0.16917293233082709,0.22916666666666666,0.0,2,0.0,0.033847,1.0,0.133333,0.097561,0.0,0.238218
Cybersecurity,affected,0.001389,0.005704,4.0187,0.16917293233082709,0.20833333333333331,0.0,2,0.0,0.042894,1.0,0.133333,0.073171,0.0,0.238041
Cybersecurity,possible,0.001389,0.005288,1.6075,0.37969924812030076,1.0,0.0,2,0.0,0.039766,0.352002,0.366667,1.0,0.0,0.235342
Cybersecurity,working,0.001389,0.005162,1.6075,0.37969924812030076,1.0,0.0,2,0.0,0.038818,0.352002,0.366667,1.0,0.0,0.235105
Cybersecurity,software,0.001389,0.004707,2.6792,0.37969924812030076,0.5,0.0,2,0.0,0.035397,0.640016,0.366667,0.414634,0.0,0.233316
Cybersecurity,heard,0.001389,0.00407,1.6075,0.37969924812030076,1.0,0.0,2,0.0,0.030606,0.352002,0.366667,1.0,0.0,0.233052
Cybersecurity,behavior,0.001389,0.003684,4.0187,0.16917293233082709,0.19642857142857142,0.0,2,0.0,0.027704,1.0,0.133333,0.059233,0.0,0.232849
Cybersecurity,droid,0.001389,0.004072,4.0187,0.16917293233082709,0.18333333333333335,0.0,2,0.0,0.030621,1.0,0.133333,0.043902,0.0,0.232045
Cybersecurity,f,0.001389,0.0,4.0187,0.16917293233082709,0.225,0.0,2,0.0,0.0,1.0,0.133333,0.092683,0.0,0.229268
Cybersecurity,services,0.001389,0.003812,4.0187,0.16917293233082709,0.15555555555555556,0.0,2,0.0,0.028666,1.0,0.133333,0.011382,0.0,0.228305
Cybersecurity,noreferrer,0.002083,0.008125,3.0141,0.37969924812030076,0.2253968253968254,0.0,3,0.010982,0.0611,0.730019,0.366667,0.093148,0.0,0.22779
Cybersecurity,seen,0.001389,0.005284,2.0094,0.37969924812030076,0.75,0.0,2,0.0,0.039736,0.460011,0.366667,0.707317,0.0,0.227668
Cybersecurity,hacker,0.001389,0.003736,2.6792,0.45112781954887216,0.3125,0.047095,2,0.0,0.028095,0.640016,0.445833,0.195122,0.047095,0.226124
Cybersecurity,big,0.001389,0.003789,2.0094,0.37969924812030076,0.75,0.0,2,0.0,0.028493,0.460011,0.366667,0.707317,0.0,0.224857
Cybersecurity,security,0.001389,0.003991,2.0094,0.6691729323308271,0.3333333333333333,0.0,2,0.0,0.030012,0.460011,0.6875,0.219512,0.0,0.224581
Cybersecurity,question,0.001389,0.004134,2.6792,0.37969924812030076,0.41666666666666663,0.0,2,0.0,0.031088,0.640016,0.366667,0.317073,0.0,0.222483
Cybersecurity,soon,0.001389,0.003344,2.6792,0.45112781954887216,0.3214285714285714,0.0,2,0.0,0.025147,0.640016,0.445833,0.205575,0.0,0.221722
Cybersecurity,browser,0.001389,0.003912,2.0094,0.6203007518796992,0.375,0.0,2,0.0,0.029418,0.460011,0.633333,0.268293,0.0,0.221186
Cybersecurity,explicitly,0.002083,0.006331,3.0141,0.04887218045112782,0.6666666666666666,0.0,3,0.010982,0.047609,0.730019,0.0,0.609756,0.0,0.221078
Cybersecurity,level,0.001389,0.004412,2.6792,0.16917293233082709,0.375,0.37469,2,0.0,0.033178,0.640016,0.133333,0.268293,0.37469,0.220596
Cybersecurity,business,0.001389,0.005473,2.6792,0.37969924812030076,0.375,0.0,2,0.0,0.041157,0.640016,0.366667,0.268293,0.0,0.220122
Cybersecurity,looks,0.001389,0.003206,1.1482,0.6691729323308271,0.625,0.089717,2,0.0,0.024109,0.228568,0.6875,0.560976,0.089717,0.219935
Cybersecurity,safe,0.001389,0.005506,2.6792,0.16917293233082709,0.6666666666666666,0.0,2,0.0,0.041405,0.640016,0.133333,0.609756,0.0,0.21933
Cybersecurity,employees,0.001389,0.004033,2.6792,0.37969924812030076,0.375,0.0,2,0.0,0.030328,0.640016,0.366667,0.268293,0.0,0.217415
Cybersecurity,insurance,0.001389,0.003642,2.6792,0.16917293233082709,0.6666666666666666,0.0,2,0.0,0.027388,0.640016,0.133333,0.609756,0.0,0.215826
Cybersecurity,bad,0.004861,0.011058,2.5574,0.24060150375939848,0.39897959183673476,0.0,7,0.054942,0.083156,0.607283,0.2125,0.296366,0.0,0.214746
Cybersecurity,approach,0.001389,0.003728,2.6792,0.45112781954887216,0.25,0.0,2,0.0,0.028035,0.640016,0.445833,0.121951,0.0,0.214082
Cybersecurity,essentially,0.001389,0.005148,2.0094,0.16917293233082709,0.6,0.387503,2,0.0,0.038713,0.460011,0.133333,0.531707,0.387503,0.213601
Cybersecurity,history,0.002083,0.005835,3.0141,0.16917293233082709,0.38888888888888884,0.047095,3,0.010982,0.043879,0.730019,0.133333,0.284553,0.047095,0.212335
Cybersecurity,imagine,0.001389,0.003787,2.6792,0.16917293233082709,0.625,0.0,2,0.0,0.028478,0.640016,0.133333,0.560976,0.0,0.21122
Cybersecurity,good,0.003472,0.007586,0.9134,0.5511278195488721,0.7333333333333333,0.047679,5,0.032962,0.057047,0.165466,0.556667,0.687805,0.047679,0.210996
Cybersecurity,automated,0.002083,0.004951,3.0141,0.3358395989974937,0.18095238095238098,0.0,3,0.010982,0.037231,0.730019,0.318056,0.041115,0.0,0.209328
Cybersecurity,point,0.001389,0.003529,1.1482,0.6691729323308271,0.6,0.0,2,0.0,0.026538,0.228568,0.6875,0.531707,0.0,0.208644
Cybersecurity,researcher,0.001389,0.00447,2.6792,0.37969924812030076,0.29166666666666663,0.0,2,0.0,0.033614,0.640016,0.366667,0.170732,0.0,0.20848
Cybersecurity,sounds,0.002778,0.007141,1.2365,0.37030075187969924,0.7857142857142857,0.107266,4,0.02198,0.0537,0.252298,0.35625,0.749129,0.107266,0.207358
Cybersecurity,developers,0.001389,0.003635,2.6792,0.16917293233082709,0.5833333333333334,0.0,2,0.0,0.027335,0.640016,0.133333,0.512195,0.0,0.206056
Cybersecurity,does,0.00625,0.016113,1.2472,0.2685881370091896,0.712962962962963,0.048483,9,0.076922,0.12117,0.255173,0.243519,0.663957,0.048483,0.204483
Cybersecurity,experts,0.001389,0.004654,2.0094,0.37969924812030076,0.22916666666666666,0.387503,2,0.0,0.034998,0.460011,0.366667,0.097561,0.387503,0.204258
Cybersecurity,let,0.001389,0.003423,1.1482,0.6203007518796992,0.6,0.0,2,0.0,0.025741,0.228568,0.633333,0.531707,0.0,0.20032
Cybersecurity,cost,0.001389,0.004524,1.6075,0.6691729323308271,0.29166666666666663,0.0,2,0.0,0.03402,0.352002,0.6875,0.170732,0.0,0.199104
Cybersecurity,definitely,0.001389,0.003707,1.6075,0.16917293233082709,1.0,0.0,2,0.0,0.027877,0.352002,0.133333,1.0,0.0,0.19737
Cybersecurity,firms,0.001389,0.004293,2.6792,0.16917293233082709,0.14583333333333331,0.387503,2,0.0,0.032283,0.640016,0.133333,0.0,0.387503,0.194824
Cybersecurity,yes,0.001389,0.003849,0.8931,0.37969924812030076,1.0,0.0,2,0.0,0.028944,0.160011,0.366667,1.0,0.0,0.194238
Cybersecurity,ads,0.002083,0.005822,3.0141,0.04887218045112782,0.4444444444444444,0.0,3,0.010982,0.043781,0.730019,0.0,0.349593,0.0,0.194105
Cybersecurity,exactly,0.001389,0.005784,1.6075,0.37969924812030076,0.625,0.0,2,0.0,0.043496,0.352002,0.366667,0.560976,0.0,0.192372
Cybersecurity,time,0.004167,0.011567,2.0094,0.2869674185463659,0.40277777777777785,0.0,6,0.04396,0.086984,0.460011,0.263889,0.300813,0.0,0.192205
Cybersecurity,talking,0.001389,0.004409,1.3396,0.37969924812030076,0.75,0.0,2,0.0,0.033156,0.280005,0.366667,0.707317,0.0,0.190022
Cybersecurity,come,0.002083,0.004885,2.0094,0.2869674185463659,0.5476190476190476,0.0,3,0.010982,0.036735,0.460011,0.263889,0.470383,0.0,0.190004
Cybersecurity,got,0.002778,0.008488,1.7861,0.16917293233082709,0.3958333333333333,0.387503,4,0.02198,0.06383,0.4,0.133333,0.292683,0.387503,0.188372
Cybersecurity,russia,0.001389,0.004602,2.6792,0.16917293233082709,0.41666666666666663,0.0,2,0.0,0.034607,0.640016,0.133333,0.317073,0.0,0.188362
Cybersecurity,didn,0.002083,0.006968,2.0094,0.04887218045112782,0.8333333333333334,0.0,3,0.010982,0.052399,0.460011,0.0,0.804878,0.0,0.187786
Cybersecurity,apps,0.002083,0.005402,2.4112,0.04887218045112782,0.3148148148148148,0.387503,3,0.010982,0.040623,0.567992,0.0,0.197832,0.387503,0.184484
Cybersecurity,play,0.001389,0.004488,2.0094,0.37969924812030076,0.375,0.0,2,0.0,0.03375,0.460011,0.366667,0.268293,0.0,0.182269
Cybersecurity,purpose,0.001389,0.004878,2.0094,0.16917293233082709,0.6666666666666666,0.0,2,0.0,0.036682,0.460011,0.133333,0.609756,0.0,0.182148
Cybersecurity,did,0.001389,0.003475,0.4465,0.45112781954887216,1.0,0.0,2,0.0,0.026132,0.039989,0.445833,1.0,0.0,0.181406
Cybersecurity,better,0.001389,0.003744,0.6183,0.6691729323308271,0.6,0.0,2,0.0,0.028155,0.08616,0.6875,0.531707,0.0,0.180566
Cybersecurity,marketing,0.001389,0.003873,2.6792,0.16917293233082709,0.3333333333333333,0.0,2,0.0,0.029125,0.640016,0.133333,0.219512,0.0,0.177236
Cybersecurity,real,0.001389,0.003069,1.1482,0.37969924812030076,0.75,0.0,2,0.0,0.023079,0.228568,0.366667,0.707317,0.0,0.177215
Cybersecurity,write,0.001389,0.004619,1.3396,0.37969924812030076,0.625,0.0,2,0.0,0.034735,0.280005,0.366667,0.560976,0.0,0.175782
Cybersecurity,entire,0.001389,0.004899,1.6075,0.16917293233082709,0.75,0.047095,2,0.0,0.03684,0.352002,0.133333,0.707317,0.047095,0.175052
Cybersecurity,1,0.001389,0.0,0.6698,0.37969924812030076,1.0,0.0,2,0.0,0.0,0.1,0.366667,1.0,0.0,0.175
Cybersecurity,makes,0.001389,0.003646,2.0094,0.16917293233082709,0.625,0.0,2,0.0,0.027418,0.460011,0.133333,0.560976,0.0,0.174954
Cybersecurity,free,0.002083,0.006352,2.0094,0.04887218045112782,0.7222222222222223,0.0,3,0.010982,0.047767,0.460011,0.0,0.674797,0.0,0.17362
Cybersecurity,related,0.002083,0.006122,2.4112,0.04887218045112782,0.5277777777777778,0.0,3,0.010982,0.046037,0.567992,0.0,0.447154,0.0,0.172019
Cybersecurity,days,0.001389,0.004416,2.0094,0.16917293233082709,0.5833333333333334,0.0,2,0.0,0.033208,0.460011,0.133333,0.512195,0.0,0.171524
Cybersecurity,thing,0.002083,0.005354,1.2056,0.37969924812030076,0.3,0.361877,3,0.010982,0.040262,0.243994,0.366667,0.180488,0.361877,0.170297
Cybersecurity,long,0.001389,0.004427,1.1482,0.37969924812030076,0.6666666666666666,0.0,2,0.0,0.033291,0.228568,0.366667,0.609756,0.0,0.170012
Cybersecurity,terms,0.001389,0.003461,2.0094,0.37969924812030076,0.25,0.037724,2,0.0,0.026027,0.460011,0.366667,0.121951,0.037724,0.169477
Cybersecurity,google,0.002778,0.006974,2.0094,0.12969924812030076,0.5416666666666666,0.0,4,0.02198,0.052444,0.460011,0.089583,0.463415,0.0,0.169288
Cybersecurity,likely,0.001389,0.004954,1.3396,0.37969924812030076,0.5625,0.0,2,0.0,0.037254,0.280005,0.366667,0.487805,0.0,0.169095
Cybersecurity,add,0.002083,0.006147,2.4112,0.04887218045112782,0.5,0.0,3,0.010982,0.046225,0.567992,0.0,0.414634,0.0,0.168814
Cybersecurity,analysis,0.001389,0.00578,1.6075,0.37969924812030076,0.41666666666666663,0.0,2,0.0,0.043466,0.352002,0.366667,0.317073,0.0,0.167974
Cybersecurity,company,0.001389,0.004344,1.6075,0.16917293233082709,0.375,0.387503,2,0.0,0.032667,0.352002,0.133333,0.268293,0.387503,0.164147
Cybersecurity,switch,0.001389,0.005228,2.6792,0.16917293233082709,0.18333333333333335,0.0,2,0.0,0.039314,0.640016,0.133333,0.043902,0.0,0.162222
Cybersecurity,best,0.001389,0.003776,2.0094,0.37969924812030076,0.20833333333333331,0.0,2,0.0,0.028395,0.460011,0.366667,0.073171,0.0,0.161418
Cybersecurity,obvious,0.001389,0.003365,2.0094,0.37969924812030076,0.19642857142857142,0.0,2,0.0,0.025305,0.460011,0.366667,0.059233,0.0,0.159252
Cybersecurity,make,0.002778,0.00533,1.3396,0.37969924812030076,0.4125,0.0,4,0.02198,0.040082,0.280005,0.366667,0.312195,0.0,0.156637
Cybersecurity,think,0.004167,0.009381,1.2056,0.12030075187969924,0.7361111111111112,0.0,6,0.04396,0.070545,0.243994,0.079167,0.691057,0.0,0.156208
Cybersecurity,asking,0.001389,0.005093,2.0094,0.16917293233082709,0.41666666666666663,0.0,2,0.0,0.038299,0.460011,0.133333,0.317073,0.0,0.153284
Cybersecurity,llms,0.001389,0.003406,1.6075,0.16917293233082709,0.625,0.0,2,0.0,0.025613,0.352002,0.133333,0.560976,0.0,0.152901
Cybersecurity,instead,0.001389,0.005063,1.6075,0.37969924812030076,0.29166666666666663,0.0,2,0.0,0.038074,0.352002,0.366667,0.170732,0.0,0.151992
Cybersecurity,don,0.004861,0.009946,1.2231,0.24060150375939848,0.4928571428571429,0.0,7,0.054942,0.074794,0.248697,0.2125,0.406272,0.0,0.151929
Cybersecurity,using,0.002778,0.008381,1.0047,0.3308270676691729,0.5416666666666666,0.0,4,0.02198,0.063025,0.190003,0.3125,0.463415,0.0,0.151369
Cybersecurity,article,0.001389,0.003638,0.8038,0.37969924812030076,0.6666666666666666,0.0,2,0.0,0.027358,0.136012,0.366667,0.609756,0.0,0.150018
Cybersecurity,new,0.002083,0.00578,1.096,0.3358395989974937,0.5277777777777778,0.0,3,0.010982,0.043466,0.214539,0.318056,0.447154,0.0,0.148394
Cybersecurity,kind,0.001389,0.004519,1.3396,0.37969924812030076,0.375,0.0,2,0.0,0.033983,0.280005,0.366667,0.268293,0.0,0.146326
Cybersecurity,non,0.002083,0.006484,2.0094,0.04887218045112782,0.48333333333333334,0.0,3,0.010982,0.04876,0.460011,0.0,0.395122,0.0,0.145901
Cybersecurity,pro,0.001389,0.004424,1.6075,0.37969924812030076,0.23809523809523808,0.0,2,0.0,0.033268,0.352002,0.366667,0.108014,0.0,0.144519
Cybersecurity,cloud,0.001389,0.003853,2.0094,0.16917293233082709,0.35,0.0,2,0.0,0.028974,0.460011,0.133333,0.239024,0.0,0.143148
Cybersecurity,thought,0.001389,0.003599,1.3396,0.37969924812030076,0.35,0.0,2,0.0,0.027064,0.280005,0.366667,0.239024,0.0,0.141669
Cybersecurity,probably,0.002083,0.005465,1.3396,0.04887218045112782,0.7333333333333334,0.0,3,0.010982,0.041097,0.280005,0.0,0.687805,0.0,0.137252
Cybersecurity,people,0.001389,0.002973,0.4019,0.37969924812030076,0.75,0.0,2,0.0,0.022357,0.028003,0.366667,0.707317,0.0,0.136922
Cybersecurity,used,0.001389,0.00404,1.0047,0.16917293233082709,0.75,0.0,2,0.0,0.030381,0.190003,0.133333,0.707317,0.0,0.136328
Cybersecurity,just,0.005556,0.01112,0.8461,0.2941729323308271,0.3791666666666667,0.046362,8,0.06594,0.083622,0.14738,0.271875,0.273171,0.046362,0.136304
Cybersecurity,lot,0.002083,0.005588,1.0047,0.37969924812030076,0.3611111111111111,0.032257,3,0.010982,0.042022,0.190003,0.366667,0.252033,0.032257,0.134132
Cybersecurity,researchers,0.001389,0.003608,2.0094,0.16917293233082709,0.26666666666666666,0.0,2,0.0,0.027132,0.460011,0.133333,0.141463,0.0,0.132931
