post_id,item_id,topic,final_sentiment,split,artificial_intelligence_unigram_score,artificial_intelligence_bigram_score,artificial_intelligence_positional_score,artificial_intelligence_custom_score,artificial_intelligence_matched_unigram_count,artificial_intelligence_matched_bigram_count,climate_change_unigram_score,climate_change_bigram_score,climate_change_positional_score,climate_change_custom_score,climate_change_matched_unigram_count,climate_change_matched_bigram_count,cryptocurrency_unigram_score,cryptocurrency_bigram_score,cryptocurrency_positional_score,cryptocurrency_custom_score,cryptocurrency_matched_unigram_count,cryptocurrency_matched_bigram_count,cybersecurity_unigram_score,cybersecurity_bigram_score,cybersecurity_positional_score,cybersecurity_custom_score,cybersecurity_matched_unigram_count,cybersecurity_matched_bigram_count
45401136,372,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.506935,0.533341,0.083862,0.451396,2,1,0.11294,0.0,0.157724,0.085776,1,1
45424639,373,Cryptocurrency,negative,train,0.245381,0.0,0.366159,0.189883,1,1,0.067091,0.0,0.183864,0.06448,1,1,0.46219,0.679823,0.226003,0.492052,3,1,0.223522,0.0,0.279675,0.164888,1,1
45401058,374,Cryptocurrency,negative,train,0.168771,0.0,0.481402,0.165034,1,0,0.243235,0.0,0.312727,0.180688,1,0,0.408794,0.0,0.222211,0.258169,3,0,0.135224,0.0,0.707317,0.180471,1,0
45388992,375,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.158645,0.439487,1,0,0.0,0.0,0.0,0.0,0,0
45381254,376,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.583757,0.0,0.531729,0.400825,2,0,0.235948,0.0,0.079268,0.141662,1,0
45352884,377,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.105763,0.431555,1,0,0.0,0.0,0.0,0.0,0,0
45351114,378,Cryptocurrency,neutral,train,0.209172,0.0,0.089588,0.128483,2,0,0.132317,0.0,0.063841,0.08235,2,0,0.309159,0.0,0.196354,0.199491,4,0,0.223522,0.0,0.055935,0.131327,1,0
45350302,379,Cryptocurrency,negative,train,0.137419,0.018332,0.179777,0.108047,2,1,0.246355,0.0,0.630682,0.230098,2,1,0.37661,0.121263,0.148052,0.265722,4,1,0.19336,0.0,0.310976,0.152994,1,1
44427524,380,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.174369,0.0,0.618182,0.18863,1,0,0.507612,0.0,0.428443,0.343453,2,0,0.0,0.0,0.0,0.0,0,0
44426648,381,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.573294,0.0,0.302729,0.360721,2,0,0.0,0.0,0.0,0.0,0,0
44415758,382,Cryptocurrency,neutral,train,0.151465,0.0,0.054491,0.09148,2,0,0.202737,0.0,0.117216,0.129088,2,0,0.34449,0.0,0.13949,0.210393,4,0,0.135242,0.0,0.07711,0.08595,2,0
44377899,383,Cryptocurrency,negative,train,0.321362,0.0,0.096341,0.1912,1,0,0.0,0.0,0.0,0.0,0,0,0.456098,0.0,0.342729,0.302263,2,0,0.0,0.0,0.0,0.0,0,0
44356017,384,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.531713,0.533341,0.118919,0.470283,2,1,0.0,0.0,0.0,0.0,0,1
44354814,385,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.142601,0.411362,1,0,0.0,0.0,0.0,0.0,0,0
44348867,386,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.427802,0.454142,1,0,0.180862,0.0,0.203252,0.129962,1,0
44415585,387,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.455598,0.444733,1,0,0.0,0.0,0.0,0.0,0,0
44144815,388,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.13777,0.0,0.142424,0.097137,1,0,0.407627,0.0,0.238998,0.260045,2,0,0.173363,0.0,0.333333,0.14535,1,0
43697862,389,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.227799,0.410563,1,0,0.0,0.0,0.0,0.0,0,0
43568518,390,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.09112,0.390062,1,0,0.0,0.0,0.0,0.0,0,0
43542455,391,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.455598,0.444733,1,0,0.0,0.0,0.0,0.0,0,0
44331685,392,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.535633,0.533341,0.191667,0.483351,2,1,0.0,0.0,0.0,0.0,0,1
44228152,393,Cryptocurrency,neutral,train,0.145803,0.0,0.112449,0.097059,1,0,0.161313,0.0,0.045909,0.095609,1,0,0.345177,0.0,0.10754,0.205978,4,0,0.12546,0.0,0.165099,0.093768,2,0
44119213,394,Cryptocurrency,positive,train,0.122489,0.0,0.154878,0.090601,1,1,0.0,0.0,0.0,0.0,0,1,0.38704,0.533341,0.18475,0.400587,4,1,0.0,0.0,0.0,0.0,0,1
44113781,395,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.131393,0.0,0.236364,0.107721,1,1,0.395292,1.0,0.19781,0.547082,4,1,0.11294,0.0,0.157724,0.085776,1,1
44086246,396,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.4,0.422343,1,0,0.0,0.0,0.0,0.0,0,0
44058783,397,Cryptocurrency,positive,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.418687,0.0,0.2097,0.261733,3,0,0.0,0.0,0.0,0.0,0,0
44025064,398,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.426339,0.0,0.409524,0.295915,3,0,0.0,0.0,0.0,0.0,0,0
44020665,399,Cryptocurrency,negative,train,0.259289,0.0,0.100122,0.157627,1,0,0.191626,0.0,0.51572,0.182752,2,0,0.334495,0.0,0.259083,0.222834,3,0,0.115521,0.0,0.015447,0.065854,1,0
44422952,400,Cryptocurrency,neutral,train,0.140801,0.0,0.117251,0.095028,1,0,0.0,0.0,0.0,0.0,0,0,0.438951,0.0,0.122628,0.259817,3,0,0.095828,0.0,0.070894,0.06334,2,0
44411518,401,Cryptocurrency,negative,train,0.157128,0.0,0.036966,0.091965,1,1,0.105631,0.0,0.057576,0.066733,1,1,0.352408,0.533341,0.105067,0.369586,4,1,0.122723,0.0,0.122155,0.085821,2,1
44398086,402,Cryptocurrency,positive,train,0.176067,0.0,0.151931,0.119626,1,0,0.185183,0.0,0.225758,0.135714,2,0,0.164866,0.0,0.130698,0.110281,3,0,0.129924,0.0,0.091599,0.085198,2,0
44393371,403,Cryptocurrency,negative,train,0.264197,0.0,0.091692,0.159062,2,0,0.087825,0.0,0.071023,0.058957,1,0,0.26511,0.0,0.076064,0.15722,4,0,0.132167,0.0,0.128252,0.09193,2,0
44388114,404,Cryptocurrency,neutral,test,0.168771,0.0,0.481402,0.165034,1,0,0.243235,0.0,0.312727,0.180688,1,0,0.49915,0.0,0.254762,0.312747,3,0,0.120368,0.0,0.314634,0.113398,3,0
44355360,405,Cryptocurrency,neutral,test,0.251337,0.0,0.139863,0.159215,1,0,0.0,0.0,0.0,0.0,0,0,0.640717,0.0,0.104365,0.368049,1,0,0.11294,0.0,0.118293,0.079861,1,0
44334334,406,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.158645,0.439487,1,0,0.0,0.0,0.0,0.0,0,0
44275549,407,Cryptocurrency,neutral,train,0.15235,0.0,0.307927,0.129982,1,0,0.219744,0.0,0.452273,0.1887,1,0,0.47642,0.0,0.337217,0.312614,2,0,0.19336,0.0,0.310976,0.152994,1,0
44240434,408,Cryptocurrency,neutral,train,0.374387,0.0,0.163719,0.230471,1,0,0.156212,0.0,0.451705,0.153673,2,0,0.463059,0.0,0.119298,0.272577,2,0,0.091968,0.0,0.080488,0.062656,1,0
44169185,409,Cryptocurrency,positive,train,0.195592,0.0,0.260214,0.146608,2,2,0.126562,0.0,0.097008,0.08416,3,2,0.316427,0.417126,0.121483,0.317395,7,2,0.18075,0.026631,0.210337,0.138952,2,2
44141778,410,Cryptocurrency,neutral,train,0.146576,0.0,0.395865,0.139996,2,0,0.219744,0.0,0.904545,0.256541,1,0,0.437973,0.0,0.344117,0.292503,3,0,0.136038,0.0,0.346341,0.126772,2,0
44096727,411,Cryptocurrency,positive,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.379668,0.0,0.207134,0.239888,4,0,0.189374,0.0,0.235191,0.139434,1,0
43489755,412,Cryptocurrency,neutral,train,0.245381,0.0,0.366159,0.189883,1,0,0.067091,0.0,0.183864,0.06448,1,0,0.498366,0.0,0.275427,0.315415,2,0,0.223522,0.0,0.279675,0.164888,1,0
43478432,413,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.512396,0.0,0.130031,0.301323,2,0,0.0,0.0,0.0,0.0,0,0
43468097,414,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,1,0.176551,0.0,0.04697,0.104149,1,1,0.404619,0.613974,0.351906,0.459519,4,1,0.19109,0.0,1.0,0.2551,1,1
43447248,415,Cryptocurrency,neutral,train,0.220524,0.0,0.046341,0.128239,1,0,0.0,0.0,0.0,0.0,0,0,0.472949,0.0,0.128493,0.279396,2,0,0.0,0.0,0.0,0.0,0,0
43422781,416,Cryptocurrency,positive,train,0.140801,0.0,0.087938,0.090631,1,1,0.0,0.0,0.0,0.0,0,1,0.393667,0.766658,0.156883,0.470047,5,1,0.078716,0.0,0.035366,0.048599,1,1
43192117,417,Cryptocurrency,negative,test,0.245381,0.0,0.122053,0.153268,1,0,0.067091,0.0,0.061288,0.046093,1,0,0.486022,0.0,0.181942,0.294604,2,0,0.229735,0.0,0.086247,0.139291,2,0
43127421,418,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.151866,0.399174,1,0,0.0,0.0,0.0,0.0,0,0
43060582,419,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.696695,0.0,0.3278,0.432353,2,0,0.0,0.0,0.0,0.0,0,0
42925658,420,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.56204,0.0,0.094263,0.323261,3,0,0.254828,0.0,0.25,0.177655,1,0
42832570,421,Cryptocurrency,neutral,train,0.259943,0.033415,0.495503,0.227318,2,1,0.067091,0.0,0.091932,0.05069,1,1,0.395261,0.117776,0.439342,0.318627,3,1,0.197686,0.089127,0.402671,0.195866,2,1
43478454,422,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.133333,0.382343,1,0,0.0,0.0,0.0,0.0,0,0
43450273,423,Cryptocurrency,negative,train,0.225671,0.004308,0.322315,0.173759,3,3,0.067091,0.0,0.061288,0.046093,1,3,0.357561,0.352767,0.35715,0.356061,4,3,0.175959,0.011831,0.294915,0.144564,3,3
43439266,424,Cryptocurrency,positive,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.526183,1.0,0.162188,0.613729,2,1,0.11294,0.0,0.236586,0.097605,1,1
43396923,425,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.683922,0.0,0.173617,0.4022,2,0,0.0,0.0,0.0,0.0,0,0
43291092,426,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.419646,0.0,0.089365,0.24421,3,0,0.0,0.0,0.0,0.0,0,0
43291043,427,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.176551,0.0,0.04697,0.104149,1,0,0.262087,0.0,0.303135,0.189618,4,0,0.19109,0.0,1.0,0.2551,1,0
43288657,428,Cryptocurrency,neutral,train,0.203021,0.0,0.122256,0.13,1,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.4,0.422343,1,0,0.0,0.0,0.0,0.0,0,0
43258147,429,Cryptocurrency,negative,train,0.126032,0.0,0.140911,0.090454,2,0,0.165931,0.0,0.125909,0.110148,1,0,0.330024,0.0,0.097641,0.196159,5,0,0.078716,0.0,0.070732,0.053904,1,0
43529795,430,Cryptocurrency,neutral,test,0.13468,0.0,0.011611,0.075816,1,0,0.148891,0.0,0.074242,0.093026,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
43528340,431,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.289066,0.0,0.004859,0.159715,1,0,0.0,0.0,0.0,0.0,0,0
43527288,432,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.640717,0.0,0.41746,0.415013,1,0,0.11294,0.0,0.473171,0.133093,1,0
43525838,433,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.22882,0.0,0.320364,0.173906,1,0,0.366433,0.0,0.377778,0.258205,3,0,0.11294,0.0,0.236586,0.097605,1,0
43512062,434,Cryptocurrency,neutral,train,0.15235,0.0,0.307927,0.129982,1,0,0.219744,0.0,0.452273,0.1887,1,0,0.418878,0.0,0.387301,0.288478,2,0,0.15315,0.0,0.392073,0.143043,2,0
43511066,435,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.351996,0.0,0.114365,0.210753,3,0,0.135299,0.0,0.069019,0.084767,2,0
43510982,436,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.489758,0.0,0.296032,0.313772,2,0,0.11294,0.0,0.473171,0.133093,1,0
43510879,437,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.316891,0.0,0.107984,0.190488,5,0,0.164384,0.0,0.147764,0.112576,2,0
43500259,438,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.31729,0.463284,1,0,0.0,0.0,0.0,0.0,0,0
43482764,439,Cryptocurrency,neutral,train,0.309884,0.0,0.142886,0.191869,2,1,0.113988,0.014219,0.160493,0.091033,4,1,0.327981,0.121192,0.206643,0.247743,5,1,0.157745,0.0,0.086857,0.099788,2,1
43472341,440,Cryptocurrency,positive,train,0.181311,0.0,0.276562,0.141205,2,0,0.19841,0.0,0.345492,0.160949,3,0,0.375569,0.0,0.170175,0.232089,3,0,0.159529,0.0,0.161992,0.11204,2,0
43440496,441,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.31729,0.463284,1,0,0.0,0.0,0.0,0.0,0,0
43400044,442,Cryptocurrency,neutral,train,0.181496,0.0,0.259909,0.138809,3,1,0.219744,0.0,0.904545,0.256541,1,1,0.375807,0.766658,0.218949,0.469533,5,1,0.136038,0.0,0.334553,0.125004,2,1
43376164,443,Cryptocurrency,neutral,test,0.043424,0.0,0.021211,0.027065,1,0,0.0,0.0,0.0,0.0,0,0,0.505677,0.0,0.053164,0.286097,2,0,0.411439,0.0,0.075296,0.237586,2,0
43361808,444,Cryptocurrency,negative,train,0.145803,0.0,0.337348,0.130794,1,0,0.161313,0.0,0.137727,0.109381,1,0,0.404807,0.0,0.154179,0.245771,4,0,0.157135,0.0,0.200174,0.11645,2,0
42559938,445,Cryptocurrency,positive,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.213901,0.422057,1,0,0.0,0.0,0.0,0.0,0,0
42520377,446,Cryptocurrency,neutral,train,0.658716,0.0,0.027859,0.366473,1,0,0.0,0.0,0.0,0.0,0,0,0.497565,0.0,0.416475,0.336132,2,0,0.0,0.0,0.0,0.0,0,0
42476433,447,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.22882,0.0,0.160182,0.149878,1,0,0.439065,0.0,0.416282,0.303928,2,0,0.0,0.0,0.0,0.0,0,0
42476368,448,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.106951,0.406014,1,0,0.555274,0.0,0.100334,0.320451,1,0
42470747,449,Cryptocurrency,positive,test,0.183029,0.0,0.267964,0.140861,3,1,0.209067,0.0,0.248485,0.15226,2,1,0.469006,0.766658,0.073415,0.498963,3,1,0.078716,0.0,0.035366,0.048599,1,1
42463564,450,Cryptocurrency,negative,train,0.186759,0.0,0.095846,0.117094,1,1,0.176434,0.0,0.554545,0.18022,1,1,0.408494,0.613974,0.087504,0.421989,3,1,0.166619,0.0,0.359756,0.145604,2,1
42404033,451,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.427802,0.454142,1,0,0.0,0.0,0.0,0.0,0,0
42486004,452,Cryptocurrency,neutral,train,0.103143,0.0,0.026016,0.060631,1,0,0.118589,0.0,0.094697,0.079428,1,0,0.402053,0.0,0.239954,0.257122,3,0,0.0,0.0,0.0,0.0,0,0
42484279,453,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.454019,0.120653,0.164093,0.31052,2,1,0.0,0.054174,0.0,0.016252,0,1
42294335,454,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.455598,0.444733,1,0,0.0,0.0,0.0,0.0,0,0
42147299,455,Cryptocurrency,positive,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.463387,0.0,0.186257,0.282801,3,0,0.0,0.0,0.0,0.0,0,0
42517142,456,Cryptocurrency,negative,train,0.149283,0.0,0.195236,0.111391,2,1,0.0,0.0,0.0,0.0,0,1,0.452261,0.766658,0.22164,0.511987,3,1,0.156186,0.0,0.195732,0.115262,2,1
42451282,457,Cryptocurrency,negative,train,0.233729,0.0,0.229929,0.163041,2,0,0.238973,0.0,0.333333,0.181435,1,0,0.391708,0.0,0.100265,0.230479,2,0,0.146887,0.0,0.149051,0.103146,1,0
42367188,458,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.437444,0.0,0.223598,0.274134,3,0,0.0,0.0,0.0,0.0,0,0
42357883,459,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.441677,0.0,0.42381,0.306494,2,0,0.0,0.0,0.0,0.0,0,0
42259648,460,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.262418,0.0,0.122857,0.162758,1,0,0.0,0.0,0.0,0.0,0,0
41953482,461,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.357305,0.0,0.175132,0.222788,3,0,0.189374,0.0,0.117596,0.121795,1,0
41806151,462,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.168666,0.0,0.070795,0.103386,2,0,0.343739,0.0,0.33627,0.239497,4,0,0.115521,0.0,0.046342,0.070488,1,0
41749452,463,Cryptocurrency,positive,test,0.195444,0.0,1.0,0.257494,1,0,0.155688,0.0,0.503636,0.161174,1,0,0.248972,0.0,0.394762,0.196149,2,0,0.135289,0.0,0.382114,0.131726,1,0
42562230,464,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.640717,0.0,0.104365,0.368049,1,0,0.11294,0.0,0.118293,0.079861,1,0
42554595,465,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.487171,0.0,0.216893,0.300478,2,0,0.11294,0.0,0.473171,0.133093,1,0
42551664,466,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.174369,0.0,0.309091,0.142267,1,0,0.444271,0.0,0.498765,0.319164,3,0,0.11294,0.0,0.157724,0.085776,1,0
42537877,467,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.495499,0.0,0.176719,0.299032,2,0,0.11294,0.0,0.157724,0.085776,1,0
42509224,468,Cryptocurrency,neutral,test,0.170633,0.0,0.587938,0.182039,2,0,0.202092,0.0,0.596364,0.200605,1,0,0.382045,0.0,0.164771,0.23484,3,0,0.107009,0.0,0.178591,0.085644,3,0
42504911,469,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.156928,0.0,0.105,0.10206,2,0,0.108381,0.0,0.082063,0.071919,2,0,0.0,0.0,0.0,0.0,0,0
42500652,470,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.111737,0.0,0.034242,0.066592,1,0,0.640717,0.0,0.20873,0.383704,1,0,0.11294,0.0,0.236586,0.097605,1,0
42525674,471,Cryptocurrency,negative,train,0.235108,0.0,0.409065,0.190669,3,1,0.11139,0.0,0.270204,0.101795,2,1,0.408758,0.533341,0.184679,0.412521,6,1,0.179405,0.0,0.219025,0.131527,2,1
42524982,472,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,1,0.208225,0.0,0.10303,0.129978,1,1,0.421679,0.533341,0.150439,0.414492,4,1,0.0,0.0,0.0,0.0,0,1
42522607,473,Cryptocurrency,neutral,train,0.225671,0.004308,0.322315,0.173759,3,3,0.067091,0.0,0.061288,0.046093,1,3,0.38181,0.417459,0.351981,0.38803,4,3,0.175959,0.011831,0.294915,0.144564,3,3
42449998,474,Cryptocurrency,neutral,train,0.195444,0.0,0.333333,0.157494,1,1,0.155688,0.0,0.167879,0.11081,1,1,0.464892,0.533341,0.099406,0.430604,4,1,0.124114,0.0,0.122832,0.086688,2,1
42432490,475,Cryptocurrency,negative,train,0.146522,0.0,0.006479,0.081559,1,0,0.150076,0.0,0.053283,0.090534,2,0,0.430208,0.0,0.043661,0.243164,3,0,0.178542,0.0,0.034146,0.10332,1,0
42398488,476,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.403018,0.0,0.074721,0.232868,3,0,0.0,0.0,0.0,0.0,0,0
42387705,477,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.063458,0.425209,1,0,0.0,0.0,0.0,0.0,0,0
42382141,478,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.130267,0.0,0.142424,0.09301,1,0,0.48827,0.0,0.179809,0.29552,2,0,0.0,0.0,0.0,0.0,0,0
41694420,479,Cryptocurrency,neutral,train,0.374387,0.0,0.327439,0.255029,1,0,0.126074,0.0,0.570455,0.154909,1,0,0.439678,0.0,0.23919,0.277701,2,0,0.091968,0.0,0.160976,0.074729,1,0
41690150,480,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.436038,0.0,0.255568,0.278156,2,0,0.215829,0.0,0.132927,0.138645,1,0
41689922,481,Cryptocurrency,negative,test,0.297947,0.0,0.123171,0.182346,1,0,0.0,0.0,0.0,0.0,0,0,0.512396,0.0,0.146104,0.303734,2,0,0.0,0.0,0.0,0.0,0,0
41669744,482,Cryptocurrency,neutral,train,0.265102,0.0,0.114653,0.163004,1,0,0.151564,0.0,0.415909,0.145746,2,0,0.357353,0.0,0.341184,0.247722,3,0,0.173047,0.0,0.5,0.170176,1,0
41623339,483,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.604261,0.484988,0.239133,0.51371,3,1,0.0,0.0,0.0,0.0,0,1
41613831,484,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.213901,0.422057,1,0,0.0,0.0,0.0,0.0,0,0
41601607,485,Cryptocurrency,neutral,test,0.195592,0.009501,0.103195,0.125905,2,1,0.114202,0.011096,0.04786,0.073319,2,1,0.272725,0.078613,0.096949,0.188125,3,1,0.201611,0.104092,0.147974,0.16431,3,1
41672926,486,Cryptocurrency,neutral,train,0.126032,0.0,0.164571,0.094003,2,0,0.165931,0.0,0.251818,0.129035,1,0,0.373189,0.0,0.187974,0.23345,4,0,0.078716,0.0,0.047154,0.050367,1,0
41593192,487,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.485641,0.0,0.355084,0.320365,2,0,0.0,0.0,0.0,0.0,0,0
41463308,488,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.174369,0.0,0.618182,0.18863,1,0,0.495269,0.0,0.433076,0.337359,2,0,0.0,0.0,0.0,0.0,0,0
41166154,489,Cryptocurrency,neutral,train,0.140801,0.0,0.087938,0.090631,1,0,0.0,0.0,0.0,0.0,0,0,0.46141,0.0,0.260609,0.292867,3,0,0.078716,0.0,0.035366,0.048599,1,0
41166067,490,Cryptocurrency,positive,train,0.18925,0.0,0.210959,0.135732,3,0,0.202274,0.0,0.101136,0.126421,2,0,0.385652,0.0,0.139843,0.233085,4,0,0.136601,0.0,0.223635,0.108676,2,0
41128746,491,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.403188,0.0,0.111061,0.238413,3,0,0.0,0.0,0.0,0.0,0,0
40864392,492,Cryptocurrency,positive,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.455598,0.444733,1,0,0.0,0.0,0.0,0.0,0,0
41674001,493,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.262418,0.0,0.122857,0.162758,1,0,0.0,0.0,0.0,0.0,0,0
41579163,494,Cryptocurrency,negative,test,0.200464,0.0,1.0,0.260255,1,0,0.202092,0.0,0.596364,0.200605,1,0,0.342564,0.0,0.113968,0.205506,3,0,0.413307,0.0,0.134291,0.247462,3,0
41521097,495,Cryptocurrency,neutral,test,0.177972,0.0,0.025165,0.10166,2,0,0.148891,0.0,0.074242,0.093026,1,0,0.658805,0.0,0.2,0.392343,1,0,0.269952,0.0,0.514146,0.225596,2,0
41463470,496,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.408362,1.0,0.183685,0.552152,4,1,0.11294,0.0,0.473171,0.133093,1,1
41463444,497,Cryptocurrency,neutral,train,0.222787,0.0,0.050183,0.13006,1,0,0.0,0.0,0.0,0.0,0,0,0.30725,0.0,0.190658,0.197586,5,0,0.215829,0.0,0.265854,0.158584,1,0
