item_id,post_id,topic,created_at,url,text_preview,annotator_1,annotator_2,annotator_3,annotator_4,final_sentiment,valid_annotation_count,invalid_annotation_count
837,45885406,Cybersecurity,2025-11-11T09:07:32Z,https://news.ycombinator.com/item?id=45885406,> America's cybersecurity defenses are cracking<p>One backdoor at a time. /s,negative,negative,negative,negative,negative,4,0
838,45601512,Cybersecurity,2025-10-16T04:39:14Z,https://news.ycombinator.com/item?id=45601512,A cybersecurity company was hacked — what an irony,negative,negative,negative,negative,negative,4,0
839,45992997,Cybersecurity,2025-11-20T14:38:50Z,https://news.ycombinator.com/item?id=45992997,Someone should make a bounty market for hunting and destroying ransomware organizations.,positive,neutral,neutral,negative,neutral,4,0
840,45972261,Cybersecurity,2025-11-18T21:20:29Z,https://news.ycombinator.com/item?id=45972261,Win10 has got to cost less than a single ransomware attack.,negative,neutral,neutral,negative,manual_review,4,0
841,45915000,Cybersecurity,2025-11-13T14:03:23Z,https://news.ycombinator.com/item?id=45915000,So you <i>obviously</i> put “ransomware payment” in the books.,neutral,negative,neutral,negative,manual_review,4,0
842,45777347,Cybersecurity,2025-10-31T22:25:15Z,https://news.ycombinator.com/item?id=45777347,80 percent of ransomware attacks are <i>AI-assisted</i> sounds more likely,negative,neutral,neutral,negative,manual_review,4,0
843,45682120,Cybersecurity,2025-10-23T14:20:31Z,https://news.ycombinator.com/item?id=45682120,"Bank accounts drained, ransomware installed, ...",negative,neutral,negative,negative,negative,4,0
844,45574146,Cybersecurity,2025-10-13T22:47:13Z,https://news.ycombinator.com/item?id=45574146,I'm explicitly only talking about ransomware that requires disabling Windows Defender.,neutral,neutral,neutral,neutral,neutral,4,0
845,46441455,Cybersecurity,2025-12-31T05:01:55Z,https://news.ycombinator.com/item?id=46441455,Is Google even required to inform you of a data breach?,neutral,neutral,negative,neutral,neutral,4,0
846,45840427,Cybersecurity,2025-11-06T21:07:15Z,https://news.ycombinator.com/item?id=45840427,The 2 billion account data breach on haveibeenpwned.,negative,neutral,neutral,neutral,neutral,4,0
847,45659043,Cybersecurity,2025-10-21T17:49:24Z,https://news.ycombinator.com/item?id=45659043,"Man, with AI burrowing into everything, imagine the inevitable data breach...",negative,negative,negative,negative,negative,4,0
848,45966722,Cybersecurity,2025-11-18T14:38:41Z,https://news.ycombinator.com/item?id=45966722,Sounds like it may have been a cyber attack...,negative,neutral,negative,negative,negative,4,0
849,46424980,Cybersecurity,2025-12-29T20:11:10Z,https://news.ycombinator.com/item?id=46424980,good luck sourcing the (supposedly) malware-free release,negative,negative,negative,negative,negative,4,0
850,46360683,Cybersecurity,2025-12-22T23:50:30Z,https://news.ycombinator.com/item?id=46360683,LLMs will happily copy-paste malware or add them as dependencies,neutral,negative,negative,negative,negative,4,0
851,46263413,Cybersecurity,2025-12-14T14:49:56Z,https://news.ycombinator.com/item?id=46263413,Malware sometimes suffers from feature creep too.,negative,neutral,negative,negative,negative,4,0
852,46194782,Cybersecurity,2025-12-08T17:06:50Z,https://news.ycombinator.com/item?id=46194782,but you re-installed Windows which is the definition of bloatware and malware.,negative,negative,negative,negative,negative,4,0
853,46110976,Cybersecurity,2025-12-01T18:25:35Z,https://news.ycombinator.com/item?id=46110976,"""Malware spreading authors"" or ""ToS violating authors"" or ""authors of piracy apps""?",neutral,neutral,neutral,neutral,neutral,4,0
854,46108498,Cybersecurity,2025-12-01T15:23:31Z,https://news.ycombinator.com/item?id=46108498,"""The purpose of a system is what it does"" would suggest malware.",negative,negative,neutral,negative,negative,4,0
855,46108146,Cybersecurity,2025-12-01T14:53:16Z,https://news.ycombinator.com/item?id=46108146,"What makes a program malware?<p>Does intent matter, or only behavior?",negative,neutral,neutral,neutral,neutral,4,0
856,46105725,Cybersecurity,2025-12-01T10:26:13Z,https://news.ycombinator.com/item?id=46105725,What can malware in an apk do?,neutral,neutral,neutral,neutral,neutral,4,0
857,45348021,Cybersecurity,2025-09-23T14:59:34Z,https://news.ycombinator.com/item?id=45348021,"2026, year of cybersecurity. Baby, let's goo :D",negative,positive,positive,positive,positive,4,0
858,45212972,Cybersecurity,2025-09-11T15:47:00Z,https://news.ycombinator.com/item?id=45212972,Definitely a cybersecurity threat that has to be considered.,negative,neutral,neutral,neutral,neutral,4,0
859,44998963,Cybersecurity,2025-08-23T20:40:06Z,https://news.ycombinator.com/item?id=44998963,The entire cybersecurity is like that,negative,neutral,neutral,neutral,neutral,4,0
860,44506727,Cybersecurity,2025-07-09T05:57:20Z,https://news.ycombinator.com/item?id=44506727,Good reason that cybersecurity field would not replaced by AI soon,negative,neutral,positive,positive,positive,4,0
861,44505390,Cybersecurity,2025-07-09T01:01:45Z,https://news.ycombinator.com/item?id=44505390,I did come to enjoy Arctic Wolf's approach to Cybersecurity training.,neutral,positive,neutral,positive,manual_review,4,0
862,45286005,Cybersecurity,2025-09-18T06:03:20Z,https://news.ycombinator.com/item?id=45286005,"Indeed, I have seen Ransomware threats with 3 to 4 weeks timelines.",negative,neutral,neutral,neutral,neutral,4,0
863,45081664,Cybersecurity,2025-08-31T09:05:29Z,https://news.ycombinator.com/item?id=45081664,I hear cyber insurance companies (ransomware cover etc) still require outdated standards.,negative,neutral,negative,negative,negative,4,0
864,44728792,Cybersecurity,2025-07-29T22:04:31Z,https://news.ycombinator.com/item?id=44728792,">It's basically ransomware-in-waiting. RIWAAS, nice. Classic ms move.",negative,negative,positive,negative,negative,4,0
865,44485264,Cybersecurity,2025-07-06T23:52:35Z,https://news.ycombinator.com/item?id=44485264,Why would you need to disconnect it? Are you worried about ransomware?,negative,neutral,neutral,neutral,neutral,4,0
866,44940538,Cybersecurity,2025-08-18T13:45:25Z,https://news.ycombinator.com/item?id=44940538,Could you provide a source for Google’s “KYC data” breach?,neutral,neutral,neutral,neutral,neutral,4,0
867,45412858,Cybersecurity,2025-09-29T12:28:44Z,https://news.ycombinator.com/item?id=45412858,I guarantee no malware by using fdroid,positive,positive,neutral,positive,positive,4,0
868,45411153,Cybersecurity,2025-09-29T07:24:53Z,https://news.ycombinator.com/item?id=45411153,"Billions of people use android phones without malware, you are exagerating slightly.",negative,neutral,neutral,negative,manual_review,4,0
869,45368528,Cybersecurity,2025-09-25T02:09:06Z,https://news.ycombinator.com/item?id=45368528,Wondering if OP has malware that’s injecting results into the search.,negative,neutral,neutral,neutral,neutral,4,0
870,45332011,Cybersecurity,2025-09-22T11:36:59Z,https://news.ycombinator.com/item?id=45332011,But it isn't malware by any stretch of the imagination.,neutral,neutral,neutral,negative,neutral,4,0
871,45321834,Cybersecurity,2025-09-21T11:31:23Z,https://news.ycombinator.com/item?id=45321834,And with some probability some malware.,neutral,neutral,neutral,neutral,neutral,4,0
872,45288059,Cybersecurity,2025-09-18T10:50:20Z,https://news.ycombinator.com/item?id=45288059,Indeed. It's essentially malware.<p>At least BonziBuddy sang for me.,negative,negative,neutral,negative,negative,4,0
873,45283673,Cybersecurity,2025-09-18T01:11:45Z,https://news.ycombinator.com/item?id=45283673,But developers don't typically write malware to deploy on their production systems.,negative,neutral,neutral,neutral,neutral,4,0
874,45276143,Cybersecurity,2025-09-17T14:19:20Z,https://news.ycombinator.com/item?id=45276143,"Related:<p><i>Shai-Hulud malware attack: Tinycolor and over 40 NPM packages compromised</i><p><a href=""https://news.ycombinator.com/item?id=45260741"">https://news.ycombinator.com/item?id=45260741</a>",neutral,neutral,neutral,negative,neutral,4,0
875,43841353,Cybersecurity,2025-04-30T04:41:50Z,https://news.ycombinator.com/item?id=43841353,It’s RSA time so expect lot of cybersecurity posts,neutral,neutral,neutral,neutral,neutral,4,0
876,43790324,Cybersecurity,2025-04-25T05:14:19Z,https://news.ycombinator.com/item?id=43790324,"Ha, you should have gone to the cybersecurity for a diagnosis!",neutral,neutral,neutral,negative,neutral,4,0
877,43755299,Cybersecurity,2025-04-21T19:03:05Z,https://news.ycombinator.com/item?id=43755299,Any opinions from cybersecurity experts? Is this concerning or over-hyped drama?,neutral,neutral,neutral,neutral,neutral,4,0
878,43690847,Cybersecurity,2025-04-15T09:55:51Z,https://news.ycombinator.com/item?id=43690847,"Imagine a <i>mental price tag</i> alongside IoT cybersecurity label, <a href=""https://arstechnica.com/information-technology/2023/07/the-cyber-trust-mark-is-a-voluntary-iot-label-coming-in-2024-what-does-it-mean/"" rel=""nofollow"">https://arstechnica.com/information-technology/2023/07/the-c...</a>",neutral,neutral,neutral,neutral,neutral,4,0
879,44418524,Cybersecurity,2025-06-30T02:09:37Z,https://news.ycombinator.com/item?id=44418524,Or don't play games that behave indistinguishably from ransomware.,neutral,neutral,negative,negative,manual_review,4,0
880,44417824,Cybersecurity,2025-06-30T00:10:30Z,https://news.ycombinator.com/item?id=44417824,How does that protect against ransomware?,neutral,neutral,neutral,neutral,neutral,4,0
881,44416497,Cybersecurity,2025-06-29T21:17:50Z,https://news.ycombinator.com/item?id=44416497,Linux ransomware does not require root.,neutral,neutral,neutral,neutral,neutral,4,0
882,44391805,Cybersecurity,2025-06-26T21:46:21Z,https://news.ycombinator.com/item?id=44391805,"> 2026, we will get ransomware from space!<p>Ahem, <i>cloud</i> ransomware.",negative,neutral,positive,negative,negative,4,0
883,43898063,Cybersecurity,2025-05-05T18:40:16Z,https://news.ycombinator.com/item?id=43898063,Sure. Corporations commit ransomware attacks all the time.,negative,negative,neutral,negative,negative,4,0
884,43839046,Cybersecurity,2025-04-29T22:57:42Z,https://news.ycombinator.com/item?id=43839046,reminder: always create backups. this is among the best protection against ransomware,neutral,neutral,neutral,neutral,neutral,4,0
885,44183701,Cybersecurity,2025-06-04T18:06:09Z,https://news.ycombinator.com/item?id=44183701,Don't worry. Just monitor the rate at which data breaches are happening.,neutral,negative,neutral,negative,manual_review,4,0
886,43998035,Cybersecurity,2025-05-15T18:46:31Z,https://news.ycombinator.com/item?id=43998035,So are $20M ransoms and the reputational damage from data breaches.,negative,negative,negative,negative,negative,4,0
887,44426651,Cybersecurity,2025-06-30T18:57:39Z,https://news.ycombinator.com/item?id=44426651,Crashed my browser. Got some malware on that page I think.,negative,negative,negative,negative,negative,4,0
888,44416465,Cybersecurity,2025-06-29T21:13:03Z,https://news.ycombinator.com/item?id=44416465,The presence of a Russian keyboard makes it attractive to NSA malware..,negative,neutral,neutral,negative,manual_review,4,0
889,44414341,Cybersecurity,2025-06-29T16:32:39Z,https://news.ycombinator.com/item?id=44414341,Is it the actual malware checking this or some researcher-created malware samples?,neutral,neutral,neutral,neutral,neutral,4,0
890,44335092,Cybersecurity,2025-06-21T06:35:20Z,https://news.ycombinator.com/item?id=44335092,So Unity can now be considered malware by association.,negative,negative,negative,negative,negative,4,0
891,44323643,Cybersecurity,2025-06-20T00:01:57Z,https://news.ycombinator.com/item?id=44323643,"If you install malware on purpose, it will still be malware.",negative,neutral,neutral,neutral,neutral,4,0
892,44285413,Cybersecurity,2025-06-15T22:34:56Z,https://news.ycombinator.com/item?id=44285413,Is it possible for an mp3 or mp4 to contain malware?,neutral,neutral,neutral,neutral,neutral,4,0
893,44233701,Cybersecurity,2025-06-10T07:22:11Z,https://news.ycombinator.com/item?id=44233701,What might break your envinroment is malware instead.,neutral,neutral,neutral,neutral,neutral,4,0
894,44194645,Cybersecurity,2025-06-05T18:53:53Z,https://news.ycombinator.com/item?id=44194645,Fully open source malware via f-droid's automated builds. That's some popcorn.,negative,neutral,neutral,negative,manual_review,4,0
895,44287863,Cybersecurity,2025-06-16T09:25:17Z,https://news.ycombinator.com/item?id=44287863,"It is interesting to hackers, even if it is not hacking related.",neutral,neutral,positive,neutral,neutral,4,0
896,43400424,Cybersecurity,2025-03-18T15:12:35Z,https://news.ycombinator.com/item?id=43400424,In cybersecurity history or the history?,neutral,neutral,neutral,neutral,neutral,4,0
897,43398898,Cybersecurity,2025-03-18T12:57:41Z,https://news.ycombinator.com/item?id=43398898,Wow. That's a huge amount for Cybersecurity.,neutral,positive,neutral,positive,manual_review,4,0
898,43398194,Cybersecurity,2025-03-18T11:32:24Z,https://news.ycombinator.com/item?id=43398194,Israelis constantly dominating the cybersecurity industry..damn,neutral,neutral,negative,negative,manual_review,4,0
899,43083812,Cybersecurity,2025-02-17T22:14:40Z,https://news.ycombinator.com/item?id=43083812,Is the Senior Cybersecurity Researcher position open to US applicants?,neutral,neutral,neutral,neutral,neutral,4,0
900,43051604,Cybersecurity,2025-02-14T18:42:13Z,https://news.ycombinator.com/item?id=43051604,Everyone knows investing in cybersecurity is just wasteful spending!,negative,negative,negative,negative,negative,4,0
901,42847956,Cybersecurity,2025-01-28T01:38:00Z,https://news.ycombinator.com/item?id=42847956,Facebook explicitly told them that Linux was remaining on their cybersecurity filter.,neutral,neutral,neutral,neutral,neutral,4,0
902,43328998,Cybersecurity,2025-03-11T03:54:52Z,https://news.ycombinator.com/item?id=43328998,That's been the norm with ransomware for a long time.,neutral,neutral,neutral,neutral,neutral,4,0
903,43303053,Cybersecurity,2025-03-08T20:06:19Z,https://news.ycombinator.com/item?id=43303053,"Should have used ransomware instead of the obvious kill-switch:<p><a href=""https://ransomware.org/blog/beware-the-ire-of-ex-employees/"" rel=""nofollow"">https://ransomware.org/blog/beware-the-ire-of-ex-employees/</a>",neutral,neutral,neutral,negative,neutral,4,0
904,42929601,Cybersecurity,2025-02-04T08:18:13Z,https://news.ycombinator.com/item?id=42929601,I suspect Ransomware is a key part of its value,neutral,neutral,neutral,neutral,neutral,4,0
905,42633490,Cybersecurity,2025-01-08T12:31:00Z,https://news.ycombinator.com/item?id=42633490,I wonder if this is another ransomware situation,neutral,neutral,neutral,neutral,neutral,4,0
906,43536665,Cybersecurity,2025-03-31T16:12:44Z,https://news.ycombinator.com/item?id=43536665,Not to mention all of the data breach notification laws.,neutral,neutral,neutral,neutral,neutral,4,0
907,43124327,Cybersecurity,2025-02-21T05:31:25Z,https://news.ycombinator.com/item?id=43124327,You can have data breaches within an organization.,negative,neutral,neutral,neutral,neutral,4,0
908,43078759,Cybersecurity,2025-02-17T13:25:32Z,https://news.ycombinator.com/item?id=43078759,how is federal employees accessing federal data considered a data breach?,neutral,neutral,neutral,neutral,neutral,4,0
909,43399662,Cybersecurity,2025-03-18T14:12:51Z,https://news.ycombinator.com/item?id=43399662,Gemini cyberattack exploit capabilities about to become better,negative,neutral,neutral,negative,manual_review,4,0
910,43323446,Cybersecurity,2025-03-10T18:00:14Z,https://news.ycombinator.com/item?id=43323446,Who would corroborate a cyber attack like that?,neutral,neutral,neutral,neutral,neutral,4,0
911,43485859,Cybersecurity,2025-03-26T19:16:16Z,https://news.ycombinator.com/item?id=43485859,Malware in a crypto-related JavaScript package. <i>Surprised Pikachu face</i>,neutral,negative,neutral,negative,manual_review,4,0
912,43485640,Cybersecurity,2025-03-26T19:00:13Z,https://news.ycombinator.com/item?id=43485640,simply do not open files with malware in them,neutral,neutral,neutral,neutral,neutral,4,0
913,43467825,Cybersecurity,2025-03-25T03:20:04Z,https://news.ycombinator.com/item?id=43467825,Simply rename the device “malware” at this point.,neutral,negative,neutral,negative,manual_review,4,0
914,43426895,Cybersecurity,2025-03-20T18:16:58Z,https://news.ycombinator.com/item?id=43426895,I co-authored this short article for Malwarebytes.<p>Ask me anything :),neutral,neutral,neutral,positive,neutral,4,0
915,43389895,Cybersecurity,2025-03-17T15:58:45Z,https://news.ycombinator.com/item?id=43389895,"Regularly, if using iOS Lockdown Mode to increase resilience to malware.",neutral,neutral,neutral,neutral,neutral,4,0
916,43386524,Cybersecurity,2025-03-17T09:18:15Z,https://news.ycombinator.com/item?id=43386524,Persistent iOS malware is quite rare these days.,positive,neutral,neutral,neutral,neutral,4,0
917,43379407,Cybersecurity,2025-03-16T14:37:32Z,https://news.ycombinator.com/item?id=43379407,Do you still get malware in ads when using ublock origin lite?,neutral,neutral,neutral,neutral,neutral,4,0
918,42942541,Cybersecurity,2025-02-05T01:57:48Z,https://news.ycombinator.com/item?id=42942541,This is the spirit of Hacker News. Now this is hacking!,neutral,positive,positive,positive,positive,4,0
919,42361399,Cybersecurity,2024-12-08T22:45:18Z,https://news.ycombinator.com/item?id=42361399,I was legitimately wondering if Dr Zizmor made a pivot into cybersecurity,neutral,neutral,neutral,neutral,neutral,4,0
920,42286142,Cybersecurity,2024-12-01T04:14:27Z,https://news.ycombinator.com/item?id=42286142,How bad is it? (Genuine question from me who lacks cybersecurity knowledge),neutral,neutral,neutral,neutral,neutral,4,0
921,42008724,Cybersecurity,2024-10-31T16:58:11Z,https://news.ycombinator.com/item?id=42008724,I would say recently launched cybersecurity companies,neutral,neutral,neutral,neutral,neutral,4,0
922,41877446,Cybersecurity,2024-10-18T08:39:16Z,https://news.ycombinator.com/item?id=41877446,"<i>True (real actual)</i> ""hackers"" often make the best cybersecurity experts? :)",neutral,neutral,neutral,positive,neutral,4,0
923,41877116,Cybersecurity,2024-10-18T07:31:29Z,https://news.ycombinator.com/item?id=41877116,What does hacking have to do with cybersecurity?,neutral,neutral,neutral,neutral,neutral,4,0
924,42436464,Cybersecurity,2024-12-16T23:01:03Z,https://news.ycombinator.com/item?id=42436464,"Drop the ""cyber attacks on"" and you got yourselves a fact.",neutral,neutral,neutral,neutral,neutral,4,0
925,42473862,Cybersecurity,2024-12-20T19:06:36Z,https://news.ycombinator.com/item?id=42473862,Somewhat ironic trusting malware to tell you what's malware and what's not,negative,negative,negative,negative,negative,4,0
926,42422970,Cybersecurity,2024-12-15T11:56:52Z,https://news.ycombinator.com/item?id=42422970,That would be an extremely expensive way to install malware.,negative,neutral,neutral,neutral,neutral,4,0
927,42365641,Cybersecurity,2024-12-09T12:29:18Z,https://news.ycombinator.com/item?id=42365641,They care that it’s not got malware,neutral,neutral,neutral,neutral,neutral,4,0
928,42353844,Cybersecurity,2024-12-07T23:56:10Z,https://news.ycombinator.com/item?id=42353844,I think notifying users that their browser is malware is good personally,positive,neutral,positive,positive,positive,4,0
929,42263599,Cybersecurity,2024-11-28T08:32:13Z,https://news.ycombinator.com/item?id=42263599,How does malware move the plastic?,neutral,neutral,neutral,neutral,neutral,4,0
930,42245342,Cybersecurity,2024-11-26T13:03:15Z,https://news.ycombinator.com/item?id=42245342,Almost certainly anti-malware nonsense<p>I've just tried a bluesky link,neutral,negative,negative,negative,negative,4,0
931,42164627,Cybersecurity,2024-11-17T15:22:43Z,https://news.ycombinator.com/item?id=42164627,That will be a whole new level of malware attack angle.,negative,neutral,neutral,negative,manual_review,4,0
932,42041149,Cybersecurity,2024-11-04T13:05:00Z,https://news.ycombinator.com/item?id=42041149,"Beware that you are spreading malware through <a href=""https://git.makr.io/"" rel=""nofollow"">https://git.makr.io/</a>",neutral,negative,neutral,negative,manual_review,4,0
933,41690680,Cybersecurity,2024-09-29T21:16:16Z,https://news.ycombinator.com/item?id=41690680,Getting a job in cybersecurity again.,neutral,neutral,neutral,neutral,neutral,4,0
934,41666402,Cybersecurity,2024-09-27T04:57:32Z,https://news.ycombinator.com/item?id=41666402,They claim to not be a cybersecurity pro,neutral,neutral,neutral,neutral,neutral,4,0
935,41597857,Cybersecurity,2024-09-20T01:07:05Z,https://news.ycombinator.com/item?id=41597857,A free and hands-on cybersecurity course.,neutral,neutral,neutral,neutral,neutral,4,0
936,41578244,Cybersecurity,2024-09-18T11:13:35Z,https://news.ycombinator.com/item?id=41578244,Cybersecurity industry? More like voluntary malware industry.,negative,negative,negative,negative,negative,4,0
937,41533516,Cybersecurity,2024-09-13T17:58:29Z,https://news.ycombinator.com/item?id=41533516,"CCSF's cybersecurity courses are renowned, from what I recall.",negative,positive,neutral,neutral,neutral,4,0
938,41199054,Cybersecurity,2024-08-09T05:37:51Z,https://news.ycombinator.com/item?id=41199054,"Congrats, you’ve proposed the already existing Cybersecurity & Infrastructure Security Agency",neutral,positive,negative,negative,negative,4,0
939,41107164,Cybersecurity,2024-07-30T08:29:15Z,https://news.ycombinator.com/item?id=41107164,And a big cloud cybersecurity company,neutral,neutral,neutral,neutral,neutral,4,0
940,41203303,Cybersecurity,2024-08-09T16:28:24Z,https://news.ycombinator.com/item?id=41203303,Sure.<p>They're still not as bad as ransomware hackers.,negative,negative,negative,negative,negative,4,0
941,41067206,Cybersecurity,2024-07-25T11:14:48Z,https://news.ycombinator.com/item?id=41067206,"Is it? I think ransomware affects clients more than servers, doesn't it?",neutral,neutral,neutral,neutral,neutral,4,0
942,41012554,Cybersecurity,2024-07-19T23:30:55Z,https://news.ycombinator.com/item?id=41012554,I would add Kaseya VSA Ransomware attack in 2021 to that list.,neutral,neutral,neutral,neutral,neutral,4,0
943,41008053,Cybersecurity,2024-07-19T16:19:50Z,https://news.ycombinator.com/item?id=41008053,"Computers hit by ransomware are also inoperable, and ransomware is wildly prevalent.",negative,neutral,negative,neutral,manual_review,4,0
944,40968280,Cybersecurity,2024-07-15T14:39:56Z,https://news.ycombinator.com/item?id=40968280,Why would I write ransomware for myself?,negative,neutral,neutral,neutral,neutral,4,0
945,40967528,Cybersecurity,2024-07-15T13:05:03Z,https://news.ycombinator.com/item?id=40967528,That's like saying if you don't like ransomware just develop your own.,negative,negative,neutral,negative,negative,4,0
946,40870954,Cybersecurity,2024-07-03T23:15:12Z,https://news.ycombinator.com/item?id=40870954,If your bank gets hacked by ransomware will fdic insure you?,negative,neutral,neutral,neutral,neutral,4,0
947,41689841,Cybersecurity,2024-09-29T19:42:45Z,https://news.ycombinator.com/item?id=41689841,Ever heard of the national public data breach?,negative,neutral,neutral,neutral,neutral,4,0
948,40953995,Cybersecurity,2024-07-13T13:25:54Z,https://news.ycombinator.com/item?id=40953995,GDPR has fines for data breaches,positive,neutral,neutral,neutral,neutral,4,0
949,40950355,Cybersecurity,2024-07-12T23:18:15Z,https://news.ycombinator.com/item?id=40950355,Penalties would also incentivise businesses to hide data breaches.,negative,negative,neutral,neutral,manual_review,4,0
950,40946139,Cybersecurity,2024-07-12T14:51:38Z,https://news.ycombinator.com/item?id=40946139,Insurance takes up a lot of the fallout from data breaches.,positive,neutral,neutral,neutral,neutral,4,0
951,41589232,Cybersecurity,2024-09-19T06:46:18Z,https://news.ycombinator.com/item?id=41589232,Does one big digital system make a cyber attack more damaging?,neutral,neutral,neutral,neutral,neutral,4,0
952,41025605,Cybersecurity,2024-07-21T15:03:53Z,https://news.ycombinator.com/item?id=41025605,Any sufficiently bad data leak is indistinguishable from a cyber attack.,neutral,neutral,neutral,negative,neutral,4,0
953,41666022,Cybersecurity,2024-09-27T03:35:58Z,https://news.ycombinator.com/item?id=41666022,"VirusTotal detects malware on windows version ""Bkav Pro W32.AIDetectMalware"" (alert)",neutral,neutral,neutral,neutral,neutral,4,0
954,41633322,Cybersecurity,2024-09-24T05:25:20Z,https://news.ycombinator.com/item?id=41633322,Replace it in the box with hardware-level malware installed.,neutral,neutral,neutral,neutral,neutral,4,0
955,41630363,Cybersecurity,2024-09-23T20:47:33Z,https://news.ycombinator.com/item?id=41630363,"And so, Kasperskys final act was to operate as overt malware",neutral,negative,neutral,negative,manual_review,4,0
956,41625827,Cybersecurity,2024-09-23T13:23:47Z,https://news.ycombinator.com/item?id=41625827,Then I would consider Google's apps to be malware.,negative,negative,neutral,negative,negative,4,0
957,41599831,Cybersecurity,2024-09-20T08:04:47Z,https://news.ycombinator.com/item?id=41599831,Arent alot of these delivering malware by Pre commit hooks?,neutral,neutral,neutral,neutral,neutral,4,0
958,41536281,Cybersecurity,2024-09-13T23:55:42Z,https://news.ycombinator.com/item?id=41536281,Otherwise malware can hide in environment variables,neutral,neutral,neutral,neutral,neutral,4,0
959,41490867,Cybersecurity,2024-09-09T17:16:55Z,https://news.ycombinator.com/item?id=41490867,Didn’t they also start packaging malware into binary downloads?,neutral,neutral,neutral,neutral,neutral,4,0
960,41484601,Cybersecurity,2024-09-09T01:00:27Z,https://news.ycombinator.com/item?id=41484601,"By then, its too late if there was malware on there.",negative,neutral,negative,negative,negative,4,0
961,41347272,Cybersecurity,2024-08-25T13:45:30Z,https://news.ycombinator.com/item?id=41347272,"""Hacking back"" has gotten hackers into jail in the past.",neutral,neutral,neutral,neutral,neutral,4,0
962,40834010,Cybersecurity,2024-06-29T23:26:40Z,https://news.ycombinator.com/item?id=40834010,Supplying electricity to your computing device is a cybersecurity threat.,negative,negative,negative,negative,negative,4,0
963,40641604,Cybersecurity,2024-06-11T02:19:57Z,https://news.ycombinator.com/item?id=40641604,People who understand cybersecurity hygiene use iPhones for obvious reasons,neutral,neutral,neutral,neutral,neutral,4,0
964,40640825,Cybersecurity,2024-06-11T00:13:21Z,https://news.ycombinator.com/item?id=40640825,"By you. Three comments above references ""independent audits"". Meaning professional cybersecurity firms",neutral,neutral,neutral,neutral,neutral,4,0
965,40534395,Cybersecurity,2024-05-31T12:41:44Z,https://news.ycombinator.com/item?id=40534395,"""Feature Your Cybersecurity Product"" - looks more like a marketing site.",negative,negative,neutral,negative,negative,4,0
966,40494953,Cybersecurity,2024-05-27T21:33:18Z,https://news.ycombinator.com/item?id=40494953,We've found the cybersecurity enthusiast that ruins everything.,negative,negative,negative,negative,negative,4,0
967,40091275,Cybersecurity,2024-04-19T19:52:30Z,https://news.ycombinator.com/item?id=40091275,"congratulations, you have poor cybersecurity hygiene. it’s still a bad idea.",negative,negative,negative,negative,negative,4,0
968,40755108,Cybersecurity,2024-06-22T00:08:05Z,https://news.ycombinator.com/item?id=40755108,"> I've never heard of ransomware, botnets, or keyloggers on iPhones.<p>Pegasus?",neutral,neutral,neutral,neutral,neutral,4,0
969,40740042,Cybersecurity,2024-06-20T15:46:27Z,https://news.ycombinator.com/item?id=40740042,at this point Oracle is no different than ransomware,negative,negative,negative,negative,negative,4,0
970,40668404,Cybersecurity,2024-06-13T11:44:17Z,https://news.ycombinator.com/item?id=40668404,> I still can't find any really useful examples anywhere<p>Ransomware ? /s,negative,negative,negative,negative,negative,4,0
971,40595997,Cybersecurity,2024-06-06T11:05:31Z,https://news.ycombinator.com/item?id=40595997,They took down a ransomware crew. What exactly is the problem here?,neutral,neutral,neutral,neutral,neutral,4,0
972,40451337,Cybersecurity,2024-05-23T06:52:59Z,https://news.ycombinator.com/item?id=40451337,Just balance it with the risk of ransomware.,neutral,neutral,neutral,neutral,neutral,4,0
973,40195670,Cybersecurity,2024-04-29T07:51:21Z,https://news.ycombinator.com/item?id=40195670,Reading between the lines it seems like it's some kind of ransomware.,neutral,neutral,neutral,neutral,neutral,4,0
974,40794147,Cybersecurity,2024-06-25T21:58:25Z,https://news.ycombinator.com/item?id=40794147,Data breaches and leaks involving personal data is <i>always</i> bad.,negative,negative,negative,negative,negative,4,0
975,40360478,Cybersecurity,2024-05-14T21:41:41Z,https://news.ycombinator.com/item?id=40360478,Not that many futurama fans in those data breaches ...,neutral,neutral,neutral,neutral,neutral,4,0
976,40621083,Cybersecurity,2024-06-09T00:31:33Z,https://news.ycombinator.com/item?id=40621083,How come a cyber attack can disrupt blood transfusion ?,neutral,neutral,neutral,neutral,neutral,4,0
977,40108314,Cybersecurity,2024-04-21T19:11:43Z,https://news.ycombinator.com/item?id=40108314,The global cyber attack surface area is about to double (at least)!,neutral,negative,neutral,negative,manual_review,4,0
978,40809772,Cybersecurity,2024-06-27T12:32:25Z,https://news.ycombinator.com/item?id=40809772,How exactly was the malware deployed?,neutral,neutral,neutral,neutral,neutral,4,0
979,40792163,Cybersecurity,2024-06-25T18:56:54Z,https://news.ycombinator.com/item?id=40792163,So what did the malware actually <i>do</i>?,neutral,neutral,neutral,neutral,neutral,4,0
980,40718951,Cybersecurity,2024-06-18T15:29:37Z,https://news.ycombinator.com/item?id=40718951,More likely than not this is malware,negative,neutral,neutral,neutral,neutral,4,0
981,40715823,Cybersecurity,2024-06-18T09:57:06Z,https://news.ycombinator.com/item?id=40715823,Next Iteration: malware checks for scarecrow and starts anyways ^^,negative,neutral,neutral,negative,manual_review,4,0
